original_stm,adv_statemant_1,adv_statemant_2,adv_statemant_3,most_important_word,most_effective_attack,sender_id,date,views,origin_pos,origin_neg,origin_nut,adv_pos_1,adv_neg_1,adv_nut_1,adv_pos_2,adv_neg_2,adv_nut_2,adv_pos_3,adv_neg_3,adv_nut_3
علينا وعليك بكل خير وعافيه,علينا وعلىك بكل بكل وعافيه,علينا وعلىك نكل بكل وعافيه,علينا وعلىك نكل بكل وعاقيه,"وعليك,بكل,وعافيه","وعلىك,نكل,وعاقيه",1986077835.0,2024-03-10 22:49:45+00:00,,0.9809502959251404,0.011401445604860783,0.007648254279047251,0.9809369444847107,0.012495548464357853,0.00656750425696373,0.010566921904683113,0.9836955070495605,0.005737601313740015,0.005426851566880941,0.9906807541847229,0.003892445471137762
يَاشِبّابّ مٌنَ مٌْعُه بّيَ دِيَ افَ اسِْعافَاتْ اوَلُيَُه مٌْع الُصّوَرَ اذَا سِمٌحُتْوَ,ياشباب معه دي اف اسعاقات اوليه الصور الصور سمحتو,ياشباب معه دي اف اسعاقات اوليه الصوز الصور سمحتو,ياشباب معه دي اف اسعاقات اوليه الصوز الصور سمحتو,"اسعافات,الصور,الصور","اسعاقات,الصوز,الصوز",950211038.0,2024-03-05 20:08:44+00:00,,0.01551944948732853,0.12490207701921463,0.8595784306526184,0.012115126475691795,0.07332169264554977,0.9145632386207581,0.011415887624025345,0.6506345272064209,0.33794957399368286,0.011415887624025345,0.6506345272064209,0.33794957399368286
اعمل بحث وبايطلع معك عدة جروبات,اعمل بحن وبايطلع وبايطلع عدة جروبات,اعمل بحن وثايطلع وبايطلع عدة جروبات,اعمل بحن وثايطلع وبايطلع عدة جروبات,"بحث,وبايطلع,وبايطلع","بحن,وثايطلع,وثايطلع",1986077835.0,2024-03-02 21:45:34+00:00,,0.18051588535308838,0.24201181530952454,0.5774722695350647,0.027797536924481392,0.8751292824745178,0.09707318991422653,0.06879085302352905,0.7663270235061646,0.16488206386566162,0.06879085302352905,0.7663270235061646,0.16488206386566162
ايش السبب في طنين الراس  مع الاذنين,ايش السبب طنيي الراس الراس,ايش السبب طنيي الزاس الراس,ايش السبب طنيي الزاس الراس,"طنين,الراس,الراس","طنيي,الزاس,الزاس",6681219844.0,2024-02-28 13:25:56+00:00,,0.008823258802294731,0.8558754920959473,0.13530117273330688,0.04153498262166977,0.593517541885376,0.36494743824005127,0.006068830844014883,0.9044239521026611,0.08950722217559814,0.006068830844014883,0.9044239521026611,0.08950722217559814
ممكن استفسار يوريا والكرياتنين طبيعي كم,ممكن استفساز يوريا والكرياتنين والكرياتنين,ممكن استفساز يوريا والكرياتيين والكرياتنين,ممكن استفساز ىوريا والكرياتيين والكرياتنين,"استفسار,والكرياتنين,يوريا","استفساز,والكرياتيين,ىوريا",307631924.0,2024-02-26 17:39:10+00:00,,0.0038305872585624456,0.022927219048142433,0.9732421636581421,0.01263713650405407,0.3834547996520996,0.6039080619812012,0.011706080287694931,0.34023571014404297,0.6480582356452942,0.009681792929768562,0.46073636412620544,0.5295818448066711
سبب علاج وجع الراس واصل .ايش العلاج,سبب علاج وجغ الراس واصل ايش ايش,سبب علاج وجغ الراس واصل اىش ايش,سبب علاج وجغ الراس واصل اىش ايش,"وجع,ايش,ايش","وجغ,اىش,اىش",5314267864.0,2024-02-23 18:59:00+00:00,,0.017438434064388275,0.558151364326477,0.4244101345539093,0.010670751333236694,0.5700733661651611,0.4192558228969574,0.014798974618315697,0.5555012226104736,0.4296998679637909,0.014798974618315697,0.5555012226104736,0.4296998679637909
كلام فارغ والله كلهم نصابين اصحاب هذ شركة,كلام فارغ والله كلهم يصابين نصابين هذ شركة,كلام فارع والله كلهم يصابين نصابين هذ شركة,كلام فارع والله كلهم يصابين نصابين هذ شزكة,"نصابين,فارغ,شركة","يصابين,فارع,شزكة",5164858333.0,2024-02-23 07:51:27+00:00,,0.0033777174539864063,0.9936037659645081,0.003018462797626853,0.0026230155490338802,0.9942717552185059,0.0031052667181938887,0.009303512051701546,0.9807209968566895,0.009975378401577473,0.004900268744677305,0.9859175086021423,0.009182223118841648
كله كذب ولعب ونصب على شعب اليمن,كله كذن ولعب ونصب ونصب اليمن,كله كذن ولعب ونصت ونصب اليمن,كله كذن ولعب ونصت ونصب اليمت,"كذب,ونصب,اليمن","كذن,ونصت,اليمت",1864338417.0,2024-02-21 16:06:30+00:00,,0.0017913434421643615,0.9967537522315979,0.001454817713238299,0.0013124350225552917,0.9970192909240723,0.0016683837166056037,0.0012818501563742757,0.9969454407691956,0.0017727045342326164,0.001915574655868113,0.9860134720802307,0.012070989236235619
القاااات علاج كل الاامرااااض خزن مفلي وبس ونت باتشوف انتيجه,القاااات علاج الاامرااااض خزن مفلي وبس ونت تاتشوف باتشوف,القاااات غلاج الاامرااااض خزن مفلي وبس ونت تاتشوف باتشوف,القاااات غلاج الاامرااااض خزن مفلى وبس ونت تاتشوف باتشوف,"باتشوف,علاج,مفلي","تاتشوف,غلاج,مفلى",5914156422.0,2024-02-11 23:13:39+00:00,,0.005135173909366131,0.7138069868087769,0.28105786442756653,0.01350928284227848,0.4176613390445709,0.568829357624054,0.0020288918167352676,0.9878431558609009,0.010127965360879898,0.00830229464918375,0.9507967829704285,0.04090089350938797
ممكن جواب محتاجه انو اعرف بدون زحمه عليكم,ممكن جواب محتاجه انو اعرف بدوت زحمه زحمه,ممكن جواب محتاجه انو اعرف بدوت رحمه زحمه,ممكن جواب محتاجه انو اعرق بدوت رحمه زحمه,"بدون,زحمه,اعرف","بدوت,رحمه,اعرق",6573568445.0,2024-01-18 16:46:11+00:00,,0.026509050279855728,0.3467749357223511,0.6267160177230835,0.026469919830560684,0.5187360048294067,0.4547940492630005,0.008199998177587986,0.8332745432853699,0.15852542221546173,0.008639131672680378,0.8827412724494934,0.10861962288618088
مساء الخير ممكن اعرف تحاليل مال شنو,الخير ممكن اعرف تحاليل مال شيو,الخير ممكي اعرف تحاليل مال شيو,الخير ممكي اعرق تحاليل مال شيو,"شنو,ممكن,اعرف","شيو,ممكي,اعرق",6573568445.0,2024-01-18 16:27:57+00:00,,0.00905658770352602,0.5790097117424011,0.41193363070487976,0.009024429135024548,0.08372175693511963,0.9072538614273071,0.03661905974149704,0.271193265914917,0.6921876072883606,0.7464275360107422,0.10836369544267654,0.14520882070064545
السلام عليكم..لو سمحتو من يعرف شي عن المنظمات,السلام عليكملو سمحتو يعرق يعرف المنظمات,السلام عليكملو سمحثو يعرق يعرف المنظمات,السلام عليكملو سمحثو شى يعرف المنظمات,"يعرف,سمحتو,شي","يعرق,سمحثو,شى",487451931.0,2024-01-17 06:22:48+00:00,,0.011078768409788609,0.07453381270170212,0.9143873453140259,0.015704596415162086,0.21728412806987762,0.7670113444328308,0.016574423760175705,0.18874366581439972,0.7946819067001343,0.009123471565544605,0.09683195501565933,0.8940445184707642
راجع حسابك هو الميترونيدازول ٥٠٠ اللي يصرف معه أدوية المعده,راجع حسابك الميترونيدازول ٥٠٠ اللي يصرف معه أدوية المغده,راجع حسابك الميترونيدازول ٥٠٠ اللي يصرف معه أدوىة المغده,راجع حسابك الميترونيدازول ٥٠٠ اللي يصرق معه أدوىة المغده,"المعده,أدوية,يصرف","المغده,أدوىة,يصرق",6837933639.0,2024-01-05 19:35:40+00:00,,0.015589331276714802,0.07641968131065369,0.9079909920692444,0.014668404124677181,0.5200659036636353,0.4652656316757202,0.008906392380595207,0.8461624979972839,0.1449311375617981,0.0058472054079174995,0.926424503326416,0.06772834062576294
"من متى 
وهل في اعراض
اخرى
مثل
غثيان
طرش
اسهال
انتفاخات 
اصوات قرقرة بلاماء 

...",وهل اعراض اخرى غثيان طرش اسهال انتفاخات اصوات قرقرة تلاماء,وهل اعراض اخرى غثيان طرش اسهال انتفاخات اصوات فرقرة تلاماء,وهل اعراض اخرى غثيان طزش اسهال انتفاخات اصوات فرقرة تلاماء,"بلاماء,قرقرة,طرش","تلاماء,فرقرة,طزش",1568128781.0,2024-01-03 20:01:29+00:00,,0.0018637742614373565,0.9899483919143677,0.008187790401279926,0.0014968739124014974,0.990790605545044,0.007712510880082846,0.00319652259349823,0.984179675579071,0.012623853981494904,0.001626448007300496,0.9914186000823975,0.006954948417842388
ماهو سبب مغص اسفل البطن ( غير الدوره طبعاً ),ماهو سبب مغص اسفل البطن الدوزه الدوره,ماهو سثب مغص اسفل البطن الدوزه الدوره,ماهو سثب معص اسفل البطن الدوزه الدوره,"الدوره,سبب,مغص","الدوزه,سثب,معص",711397040.0,2024-01-03 18:57:39+00:00,,0.011384569108486176,0.12568159401416779,0.862933874130249,0.007038295269012451,0.6515405178070068,0.3414212465286255,0.0030939141288399696,0.926394522190094,0.07051149010658264,0.001762817264534533,0.9767345786094666,0.021502528339624405
لماذا يمنع استخدام ACEI في حالة acute renal failure  وبينما في حالة chronic renal failure تكون cornerstoneيعني أساسية,لماذا يمنع اسثخدام حالة وبينما حالة تكون تكون أساسية,لماذا يمنع اسثخدام حالة وبينما حالة تكوي تكون أساسية,لماذا يمنع اسثخدام حالة وبينما حالة تكوي تكون أساسية,"استخدام,تكون,تكون","اسثخدام,تكوي,تكوي",5107127607.0,2024-01-02 18:40:07+00:00,,0.026028960943222046,0.027554921805858612,0.9464160799980164,0.04306965321302414,0.03455490618944168,0.9223754405975342,0.03054439090192318,0.14085187017917633,0.8286036849021912,0.03054439090192318,0.14085187017917633,0.8286036849021912
لا فقط السكر التراكمي والصباحي مرتفع,فقط السكر التراكمي والصباحي مرثفع,فقط السكر الثراكمي والصباحي مرثفع,فقط السكر الثراكمي والصباحى مرثفع,"مرتفع,التراكمي,والصباحي","مرثفع,الثراكمي,والصباحى",346140403.0,2024-01-02 15:36:17+00:00,,0.011511394754052162,0.9380420446395874,0.05044647678732872,0.018861884251236916,0.9350679516792297,0.04607018455862999,0.05317860469222069,0.7463111281394958,0.2005102038383484,0.09995977580547333,0.618108868598938,0.2819313704967499
"الدهون مضبوطه
اليروتينات ناقصه
مكمل غذائي يعطيك مختص تغذيه",الدهون مضبوطه اليروتينات تاقصه ناقصه غذائي يعطيك مختص تغذيه,الدهون مضبوطه اليروتيبات تاقصه ناقصه غذائي يعطيك مختص تغذيه,الدهون مضنوطه اليروتيبات تاقصه ناقصه غذائي يعطيك مختص تغذيه,"ناقصه,اليروتينات,مضبوطه","تاقصه,اليروتيبات,مضنوطه",624975016.0,2023-12-16 23:34:27+00:00,,0.01959129050374031,0.150804340839386,0.8296043872833252,0.026122495532035828,0.3788299858570099,0.5950475335121155,0.01932162418961525,0.49595847725868225,0.4847199320793152,0.009073426015675068,0.8807839155197144,0.11014264076948166
"بيشرح الغرض من تصنيعها وتحضيرها للالتهابات 

وايضا اليه عملها في تخفيف الالتهابات",بيشرح الغرض تصنيعها وتحضيرها للالنهابات وايضا اليه عملها تخفيف تخفيف,بيشرح الغرض تصنيعها وتحضيرها للالنهابات وايضا اليه عملها نخفيف تخفيف,بيشرح الغرض تصنيغها وتحضيرها للالنهابات وايضا اليه عملها نخفيف تخفيف,"للالتهابات,تخفيف,تصنيعها","للالنهابات,نخفيف,تصنيغها",6327062132.0,2023-12-05 01:52:23+00:00,,0.06383299827575684,0.0032218066044151783,0.9329451322555542,0.06313841789960861,0.0031092925928533077,0.9337522387504578,0.09713096916675568,0.002203098963946104,0.9006659388542175,0.40924152731895447,0.002343879546970129,0.5884146094322205
مرتفع جدا والمفترض ان الطبيعي  يكون اقل من 77,مرتفع جدا والمفترض ان الطبيعي يكون افل,مرتفع جدا والمفترض ان الطبيعي ىكون افل,مرتفع جدا والمفترض ان الطبيغي ىكون افل,"اقل,يكون,الطبيعي","افل,ىكون,الطبيغي",6327062132.0,2023-12-05 00:34:03+00:00,,0.010132615454494953,0.9719470739364624,0.017920291051268578,0.014462277293205261,0.9544010758399963,0.031136561185121536,0.005734238773584366,0.9859796166419983,0.008286243304610252,0.013524417765438557,0.9446501135826111,0.041825518012046814
